Frequency (Hz),Trace 1 (dB),Phase (deg),Trace 2 (dB),Phase (deg)
17333.984375,-89.79054026422902,76.60928727249734,-46.09206733868257,139.8280649944992
17578.125,-89.8743995600361,88.59171026103115,-45.7579081015303,155.8762601978538
17822.265625,-89.86158646042547,123.1504925913016,-45.48590889068922,11.07714552595052
18066.40625,-89.81748641108209,7.491676628813857,-45.41868885521541,34.49815710409872
18310.546875,-89.70094310081892,22.2017402615262,-45.49216198809926,46.23580584662987
18554.6875,-89.61758313520914,17.03315703009614,-45.86104659779804,38.08931192575501
18798.828125,-89.62089619374086,18.02012419072407,-45.99328227653471,14.4305024420345
19042.96875,-89.70268102341416,25.99346998847264,-46.02412410501722,70.85472492524447
19287.109375,-89.77191491750318,44.5667903195264,-45.73564555167782,125.7293156717707
19531.25,-89.68444747226089,89.17472372773516,-43.77544764466792,168.924566842534
19775.390625,-89.52269878904369,114.1813032650521,-42.18093018967757,4.206206404002566
20019.53125,-89.49845993538068,130.8088094998181,-42.02995504903755,10.81880119327822
20263.671875,-89.5586914782527,164.5957176922157,-42.34968369114548,2.098717675132476
20507.8125,-89.736244892177,75.40717130872393,-44.0974149185319,149.8271036159589
20751.953125,-89.75520336833584,74.94322135897623,-45.66231438635125,89.23708910679487
20996.09375,-89.72771247593199,73.78535645299931,-45.79743933619628,55.54735814635885
21240.234375,-89.79109849058041,124.1258622982944,-45.53415020795634,36.42872486764704
21484.375,-89.92168122819022,150.1131258391734,-42.99551223702149,120.6824396472358
21728.515625,-90.03018144027477,108.7200690895456,-40.40192950009317,89.06197982422722
21972.65625,-90.15474017350022,111.7096731360896,-39.98818444733975,71.64339629324418
22216.796875,-90.0819938692326,122.7974156654396,-40.11625012829246,57.27676069212033
22460.9375,-89.88888059319237,135.7205463512491,-42.06747110946378,43.74009663212642
22705.078125,-89.72975673371252,138.6851082002603,-44.97019022690416,16.114568072766
22949.21875,-89.69478464727425,137.9942477906191,-45.51309744228761,13.19162825028135
23193.359375,-89.84497505691921,147.6927516790086,-45.57214943162832,34.81437008484386
23437.5,-90.00962137833768,153.8272345636318,-45.32681068175581,52.59387509833608
23681.640625,-90.06050741849286,149.2496303320856,-44.96749510003947,49.09955155169074
23925.78125,-90.01922019686316,149.3554506889015,-44.97715134539473,34.35677801483368
24169.921875,-89.87868105182899,154.4057584337171,-45.07696607433829,5.156112335472163
24414.0625,-89.82091749793541,150.1086060680037,-45.38915314768818,142.7568671335331
24658.203125,-89.93094718740676,167.2852891033696,-45.66575312494111,117.1800462963741
24902.34375,-89.98889919753023,7.146111097419194,-45.72180541429336,117.2039183705154
25146.484375,-89.93363515719935,19.19558512731168,-45.71691276636563,123.4169852839504
25390.625,-89.80954156330705,35.76876422712776,-45.67269740847732,168.527952088389
25634.765625,-89.70203025996399,56.82207714701754,-45.50886658043715,170.2877408945103
25878.90625,-89.73207010957293,66.14887300430263,-45.37372947483913,173.3272728483407
26123.046875,-89.85970994190879,49.72301355727348,-45.37866830569034,1.423558823307506
26367.1875,-89.9608591180921,72.23355228135863,-45.34345503467905,15.637701376019
26611.328125,-89.933574970987,86.06760546295381,-45.52991759500002,33.42985212702236
26855.46875,-89.8824168819913,68.81251154067812,-45.69221328442193,72.36302378194266
27099.609375,-89.89721728710079,72.2651554669531,-45.72279294612832,118.4970443389471
27343.75,-90.00448035375288,52.2743336498842,-45.65356714994509,131.4074163589926
27587.890625,-90.15718668699954,49.24493276691382,-45.42545973860386,141.106662322562
27832.03125,-90.28219675852642,61.04355055071526,-45.20625497085453,119.2727042083247
28076.171875,-90.28217544632201,76.32492891456971,-45.05952476115452,32.92789814691285
28320.3125,-90.25210984256915,134.4220444516471,-45.00626006495079,17.84704296666439
28564.453125,-90.03948935869097,176.5135570370196,-45.12079577558519,17.67046817097959
28808.59375,-89.85867582926514,56.4330382764733,-45.35119103628563,32.56252229753307
29052.734375,-89.82487144845228,80.80987398725806,-45.52550998112795,69.06885883651245
29296.875,-89.8630231804342,75.22375008186744,-45.51180848570534,141.6187090623964
29541.015625,-89.78790124516235,65.03066788176302,-45.32189265711338,15.3679084767352
29785.15625,-89.72787761782965,30.03155108014918,-45.24620303064195,19.12704629589955
30029.296875,-89.87710993690007,168.1538129413845,-45.37104700807072,11.85572775349917
30273.4375,-90.02049819440684,161.2217831676404,-45.49219860111761,4.688654495409975
30517.578125,-89.99694731827279,33.01874363476884,-45.69448446172788,159.052040235531
30761.71875,-90.00548284596397,93.71715278476876,-45.68655767028754,127.6645984626399
31005.859375,-89.96476430487181,83.99483379506276,-45.49372515823841,110.993613100869
31250,-89.78297576153369,71.37996400870777,-45.343010328209,95.24764186139431
31494.140625,-89.65290372670501,63.45663474087313,-45.23288421282322,102.745056024818
31738.28125,-89.67051964192804,42.97219604612168,-45.23212184924358,136.9176756332162
31982.421875,-89.78675162203604,28.87596367333744,-45.34823158631941,149.1850924269959
32226.5625,-89.83377805983302,14.43543219184917,-45.42118616544322,126.3833491007192
32470.703125,-89.83272650706836,24.99891467773351,-45.53170834446989,119.0434705296043
32714.84375,-89.66605203153935,41.78040186184836,-45.57772668877447,117.427811245766
32958.984375,-89.67777370862046,62.14676751567907,-45.71517731808441,81.2314155202239
33203.125,-89.7645926533216,96.43710549544753,-45.79940326081647,58.11666223397852
33447.265625,-89.8779858502887,143.5490839352767,-45.15930768242961,49.93836613719701
33691.40625,-89.96081376559926,159.6433069273314,-44.09656863359851,47.82475033079726
33935.546875,-89.98448802176878,155.7816179711447,-43.80795969672693,46.59850875930317
34179.6875,-89.94911382483785,7.177212179493308,-43.80486003803903,54.10710628384554
34423.828125,-89.88131630141606,177.0042702989822,-44.46678167275132,68.88372355278601
34667.96875,-89.84475456837069,0.1352097961878485,-45.45494280312901,91.45497587934429
34912.109375,-89.86471060164796,15.23275871213182,-45.78811476390104,115.7153206708094
35156.25,-89.90697336772487,44.48239996795558,-45.7409809776758,142.3369666542187
35400.390625,-89.93624424835303,75.89059273089894,-44.0984441157465,63.95251650083355
35644.53125,-89.95291195600524,99.37294323297155,-41.0281460479196,106.9357086263205
35888.671875,-89.86379982591693,125.0275148286109,-40.12628951321418,121.3294004825832
36132.8125,-89.7409607057952,12.84532503830576,-40.1113045645613,123.6042995720099
36376.953125,-89.71088549336564,60.85403240792267,-41.25276091199077,127.305905892699
36621.09375,-89.69601394545045,95.2400353457151,-44.42516923702386,153.2631237302874
36865.234375,-89.68308348285548,147.0726956063158,-45.58107618333905,51.05995596090391
37109.375,-89.790201809908,3.11242069273896,-45.53207571063104,77.07066938248396
37353.515625,-89.79870532496696,108.1548873923166,-45.13271485279645,85.10946186685015
37597.65625,-89.72602374140791,77.20924071509103,-43.77639912587114,102.695937178487
37841.796875,-89.68136751381236,68.81090439400306,-43.08580979550493,138.8027955284879
38085.9375,-89.64551704553267,67.88135030700595,-43.09658981075493,169.6782075513999
38330.078125,-89.70163429001593,56.36266913354395,-43.48720586922965,8.898727658138649
38574.21875,-89.82033164064234,29.2149892837381,-44.80914715670387,27.52477593045521
38818.359375,-89.81459985529041,24.21157258410755,-45.63476966298776,26.75455639903328
39062.5,-89.67986523747392,30.60467755446358,-45.81503023423139,12.57164159673334
39306.640625,-89.64421799834534,22.44581027320799,-45.63535321421895,165.5144085610776
39550.78125,-89.58447882844021,17.52065508086102,-44.33716190787136,132.4184771751336
39794.921875,-89.55128924870345,34.30007174215182,-43.24910934575278,115.202855270888
40039.0625,-89.63927955591755,57.72159726283267,-43.15796280080895,101.0607275421804
40283.203125,-89.82349532248124,71.5346382543711,-43.40340305117299,86.84584913246456
40527.34375,-89.84022123656229,72.84127258431042,-44.60381097885565,41.51976171530062
40771.484375,-89.83987205733412,73.61971313294192,-45.41610399357764,126.582532577814
41015.625,-89.86832689374577,65.71669460060318,-45.52341509689019,111.2811745575248
41259.765625,-89.77684267687421,43.68128128702937,-45.51518751514539,30.921548387447
41503.90625,-89.67570750024117,3.32805625211819,-45.1975616408616,11.04660044606146
41748.046875,-89.60380223428756,152.8788203008343,-44.71603425103532,0.7933049610555679
41992.1875,-89.6193253120987,131.2236845850771,-44.62434136265585,166.6844438757626
42236.328125,-89.478846223354,111.5591037901825,-44.64924472629952,144.6420996064895
42480.46875,-87.64212809085211,90.57480358868987,-45.10705091593579,101.3655560582136
42724.609375,-85.89439015480349,73.03678844653442,-45.55364289992539,65.44174810377558
42968.75,-85.72243247794972,60.77799937265127,-45.59178546357496,102.3221726421394
43212.890625,-86.00599913064417,51.98796240366327,-45.21691066134395,122.9501957652359
43457.03125,-87.82425156849884,45.16064610976554,-41.75875958573531,112.3994505331508
43701.171875,-89.60979917797457,38.13122053373323,-38.17918149689184,106.8091491831227
43945.3125,-89.79453993763683,43.99174580752097,-37.59712922368558,106.5111734593813
44189.453125,-89.80954018090972,79.42278660577173,-37.66479271031351,107.0605210290034
44433.59375,-89.87722608010417,111.1013771222748,-39.65995542435607,106.5853978441417
44677.734375,-89.90126826934497,125.4734920683863,-44.1422229976827,102.4772280940417
44921.875,-89.98391263529244,143.1276815061586,-45.44484950708134,81.51535485055078
45166.015625,-89.87614361546427,139.7877599413323,-45.42987837650286,86.00556384722495
45410.15625,-89.85477780815715,116.1580589350528,-43.92821678284193,95.12186564334382
45654.296875,-89.88892048569376,113.6289141148596,-41.12266701214026,95.98039576483879
45898.4375,-90.05392650440803,123.0424415032392,-40.35120051676677,94.39346400109621
46142.578125,-90.16025504452435,108.8363480651376,-40.40461300363078,96.94686702866149
46386.71875,-90.22334114501615,86.67718043436413,-41.58021308981616,102.8846583293938
46630.859375,-90.24980072382719,88.08484688864364,-44.55283637251367,107.8079089493042
46875,-90.24263749326761,79.82241896575948,-45.54617967725242,99.99536465402878
47119.140625,-90.11253733117653,69.58852174361137,-45.33496940345648,104.3815355103187
47363.28125,-89.9246153800737,70.30601599106225,-42.69479848874627,102.6688266740311
47607.421875,-89.90155420437725,59.78795871697361,-37.71632801350879,95.45606982227874
47851.5625,-90.03843360960957,28.2414306640445,-36.18264215930756,97.28588135535435
48095.703125,-90.15112540578681,1.280126268439325,-36.19608442769368,104.8703365949962
48339.84375,-90.20702547543397,179.140306840656,-37.20969892962275,106.9222337328868
48583.984375,-90.16119677718655,174.2368340201483,-41.76181045494566,106.899381680992
48828.125,-90.00738397366104,166.9664627131029,-45.39034149304612,93.56870159338879
49072.265625,-89.98038317857888,1.127427226777725,-45.65270896479315,30.98186368859891
49316.40625,-90.00950012764703,110.0385583275975,-45.20355726567605,12.39483428182719
49560.546875,-89.94487110998827,146.0681311939566,-43.24578129731633,1.603608932631304
49804.6875,-89.87626848771887,161.710970406059,-41.94669258685344,172.6473920957983
50048.828125,-89.86259610698781,161.7830603490565,-41.91205628796673,165.2322121246195
50292.96875,-89.89488163401089,104.2039773072562,-42.29625295710549,167.9404947815938
50537.109375,-89.85718606652524,54.24565623929446,-44.38936907876336,58.44465594953249
50781.25,-89.80656838095334,58.96364807837668,-45.78425775309328,128.1516965154077
51025.390625,-89.8336874754885,68.83876078239318,-45.7962564788191,135.9512400765041
51269.53125,-89.84240877695308,83.94745285760862,-45.3953710089788,142.1659158417125
51513.671875,-90.03827691662411,84.14379473697441,-42.53652967615577,148.1657654745168
51757.8125,-90.14847953783575,117.5679942702228,-40.35730367633494,156.0380691759596
52001.953125,-90.04857524868598,113.3540330608663,-40.20997756797617,161.9701177869717
52246.09375,-89.9967875380558,115.0550131466441,-40.56375212173242,164.9574287777983
52490.234375,-90.00408600513764,102.9088009826161,-42.89747541575528,10.70983382441198
52734.375,-90.01459347171937,65.02449713978025,-45.5037420512521,71.6844119134856
52978.515625,-90.09168425117493,15.63517909775871,-45.79429242083437,112.9424393610273
53222.65625,-90.17461275544521,12.66457983743526,-45.84355546721554,138.4904199040774
53466.796875,-90.16148668337102,8.981081038800681,-45.58662211613677,153.5425909037935
53710.9375,-90.11410854135001,174.8692028315455,-45.11935227776722,55.37143996211126
53955.078125,-90.10238001811642,44.00791676398517,-44.94878378545657,153.2720196204961
54199.21875,-90.00047632798859,147.8736292304785,-44.84355984973487,175.2285267767104
54443.359375,-89.97734557202588,145.9102073243455,-45.2061343517963,10.50839350747937
54687.5,-90.05914448432307,127.9754786068543,-45.63323488211945,21.38214646222003
54931.640625,-90.13628940371716,99.75925521900477,-45.67746599198305,35.68668611659012
55175.78125,-90.21480865101451,83.31669766889999,-45.80768477478658,45.31501616902765
55419.921875,-90.12341844924001,81.07766098374303,-45.9419472252674,32.03381861783661
55664.0625,-89.93550774818466,72.6900643927799,-45.66777608492221,30.1648535664824
55908.203125,-89.90311289023664,169.8724680524326,-45.51760886157104,23.58126150483404
56152.34375,-89.80866482546699,132.2486227292544,-45.49540449329697,16.63645526420002
56396.484375,-89.71425056251999,125.8246884566361,-45.62557597688518,13.32775404768411
56640.625,-89.73412605624149,126.4538110632723,-45.96538240481289,13.5960216870448
56884.765625,-89.82083519010281,126.6766701682533,-46.01859536193784,12.56545704727089
57128.90625,-89.89421887836485,119.5501948788738,-46.03523953649463,177.8726213511343
57373.046875,-89.92248519434264,35.79106040326906,-45.99461193920456,158.5208315412029
57617.1875,-89.93367483219455,10.63260449029784,-45.74774772885662,116.4713154700687
57861.328125,-89.92113851041246,22.91044849070374,-45.63403216523689,53.32816204687635
58105.46875,-89.93311270338539,39.09770723706669,-45.63084524104849,44.66752384168415
58349.609375,-89.98893716242233,98.24334907074829,-45.67681724702196,48.31509735277418
58593.75,-89.99093831931134,83.23954349984704,-45.95728738826725,69.61978788963263
58837.890625,-89.94085933031771,80.59017683584499,-46.04332532634817,93.28744580357544
59082.03125,-89.89427277150963,79.98090469443412,-46.00033100933531,106.8169202775508
59326.171875,-89.78500901484693,75.92279609059018,-45.87212253225997,101.5041928226805
59570.3125,-89.69636275119927,64.24855942205392,-45.79483994597562,60.97447588025234
59814.453125,-89.75485908309365,56.54514251669965,-45.78828629790272,13.34935952890307
60058.59375,-89.84674296262817,80.35327905771868,-45.77367662362721,177.8909404783851
60302.734375,-89.80863244003635,106.2796196614712,-45.72882183159105,176.1773432985504
60546.875,-89.93839887410485,131.6568406861665,-45.82852481951413,135.989478963896
60791.015625,-90.11136115427519,135.727941199298,-46.0159710482186,108.3491163245538
61035.15625,-90.10055023912798,99.19413710307677,-46.03421088874158,117.750662738567
61279.296875,-89.92597770509622,66.88674461820833,-45.98328248999038,129.4265473925913
61523.4375,-89.81150185588582,60.89733126616471,-45.43608207230899,108.6667917834234
61767.578125,-89.80610896406857,62.51205760966403,-44.78219838208819,85.39197766215175
62011.71875,-89.76089923823531,73.10698066743664,-44.70269257593812,76.18558711812419
62255.859375,-89.77250596664155,27.7294456003862,-44.7106853502909,77.49857984156887
62500,-89.7170338213637,48.89950358724174,-45.30280878402639,83.96726574409863
62744.140625,-89.64327974161493,66.02143921415959,-45.78953735204443,110.0194759187443
62988.28125,-89.6942393943998,98.2811924536249,-45.77489478442224,58.99338056910734
63232.421875,-89.82644699568893,5.456987298144877,-45.78721529126604,59.58429715026961
63476.5625,-89.96264068785601,47.12731901471763,-45.59294189663586,42.17712319590524
63720.703125,-89.9042552783647,69.57940557843625,-45.15503208235882,20.5100382349416
63964.84375,-89.85727199825922,84.46801190242662,-45.02874181165701,4.961472762436604
64208.984375,-89.8123926382614,87.05303844452477,-45.06320248199223,3.517256529499658
64453.125,-89.81250253998823,83.33899065647525,-45.41646857017695,37.61246624307278
64697.265625,-89.74366620114006,79.00467956993978,-45.87186826428325,114.1388456453898
64941.40625,-89.70230369489684,69.45959786494707,-45.84162557744594,92.96020072772987
65185.546875,-89.66589125933568,51.01159465243474,-45.74240356466682,71.34917620096824
65429.6875,-89.71352498358127,42.10024694793849,-45.37676510593122,67.60584206840288
65673.828125,-89.8937171115499,76.29620741312407,-44.5005333624712,88.00515573699094
65917.96875,-90.02214526680314,20.59825180367698,-44.41958590004727,113.8541186201638
66162.109375,-90.00038117545544,28.39948513387414,-44.49217848905516,125.6663832732434
66406.25,-89.90105169559939,26.28440403154663,-44.95277110732668,131.4695424009169
66650.390625,-89.95142710474427,23.24730840888934,-45.79905493777707,143.6391470195273
66894.53125,-90.00455722621243,30.86158399040334,-46.02154811921332,159.6419104829437
67138.671875,-89.81689087375639,93.80165963348968,-46.09651226297274,175.3682561082669
67382.8125,-89.67185606934207,17.74772014581315,-46.09256900364348,66.20243324342519
67626.953125,-89.67377199993676,165.616932776109,-45.98207566542186,152.704810429421
67871.09375,-89.84180841917296,143.0173126201795,-45.86492301441346,13.88247171113251
68115.234375,-89.98678350217185,123.6329774240446,-45.76500397672155,18.56783417953912
68359.375,-89.9922890367354,103.5982686609162,-45.92840331348586,16.66841463126623
68603.515625,-89.9971478824564,98.86360928220243,-46.18748180971431,25.49805952201348
68847.65625,-89.97771763674595,96.65498149794809,-46.27970444069332,35.55627262875008
69091.796875,-89.94888360738464,170.2104599152156,-46.39968529584208,23.424571915059
69335.9375,-89.94597081276092,116.5614145546599,-46.53922835736292,165.0084227454126
69580.078125,-90.03033311663556,130.4727271721559,-46.48460949744229,125.3564965786048
69824.21875,-90.03093764511631,147.5979517464079,-46.37162519327237,107.044742476911
70068.359375,-89.93894083425495,163.8535624231372,-46.21843777617774,99.01780699907918
70312.5,-89.84151890820198,8.969081539551262,-46.02723626092519,79.38491416767246
70556.640625,-89.85475821879371,26.95392835433374,-46.03914181995543,124.7326307917691
70800.78125,-89.95247436732973,26.54547897891317,-46.12544564056187,118.8548687176088
71044.921875,-89.9605202332809,19.59286058450691,-46.05193526497982,115.6999668442935
71289.0625,-89.959326273531,172.7773348277102,-45.98188596623005,116.4089011634486
71533.203125,-89.982840255281,159.1103138025038,-46.05070959137487,111.9106356241073
71777.34375,-89.96966469990836,153.0434757880859,-46.1922234604824,101.8764968431802
72021.484375,-89.92818562559349,154.4826164589971,-46.33425130281474,90.14437759862875
72265.625,-90.00085920292852,179.7132595155567,-46.3482010944525,75.88669884236477
72509.765625,-90.05672746249125,81.32540547690311,-46.36061969104403,63.48187209151501
72753.90625,-90.13360326720394,154.8502410830793,-46.29838714021482,35.70393596482707
72998.046875,-90.13365677208949,164.0571870536552,-46.17479825964658,165.1596077944193
73242.1875,-90.16542543183112,172.9470839383064,-46.10483297906864,123.1125905129407
73486.328125,-90.18841489561851,179.4234045094996,-46.03408212439646,112.1393737012581
73730.46875,-90.17884753825145,177.4168038321733,-45.9004419373888,116.243637073723
73974.609375,-90.13007391785243,140.267531732562,-45.76343680599592,113.3314721855381
74218.75,-89.94001528071072,86.68118498400497,-45.90504254208415,108.4610071878103
74462.890625,-89.84592950226073,77.02864308377406,-46.19747422187974,123.3334525679054
74707.03125,-89.86500776689866,74.9194806931586,-46.38905984065382,147.4920674319462
74951.171875,-89.89701351946486,83.10249359337364,-46.37823729598183,2.265936761375186
75195.3125,-89.90769386152152,120.0581726649925,-46.24833274028973,9.737505772660304
75439.453125,-89.8815195268995,173.7429259101546,-46.16032475481543,4.850014747204406
75683.59375,-89.92359087941837,5.216673856867364,-45.97538966790468,170.7925376412701
75927.734375,-89.99037213372981,5.237993405404194,-45.91414695516694,113.530870297027
76171.875,-90.02260193789556,0.007766960129067984,-45.95011646985397,111.2679456155737
76416.015625,-89.98462784434022,160.4976286205941,-46.00539885238652,128.6201772852785
76660.15625,-89.92679945849162,128.4669571818243,-46.18229635873882,136.7856611999371
76904.296875,-89.86965136244621,97.34659825088387,-46.383917040879,135.6372712167156
77148.4375,-89.84046685357099,83.29191002917928,-46.61938367432705,120.4675904701098
77392.578125,-89.91777708495982,78.40049685779211,-46.46217277236286,167.4244578834686
77636.71875,-90.03241551213998,74.85076677357932,-46.01715757395571,106.5628028962896
77880.859375,-90.1636209091937,84.26990284653451,-45.89279906950051,106.97576735421
78125,-90.21386568110333,36.84717299636205,-45.91115711548326,102.2790587657148
78369.140625,-90.12872983388689,82.73666456749723,-46.25531227984015,100.423748420997
78613.28125,-90.00579162862672,112.6271535175877,-46.77788122472339,103.8434016377911
78857.421875,-89.86404892370018,139.3182785945448,-46.91309745372271,91.57016684172187
79101.5625,-89.8788712965186,158.9814858418906,-46.86247442226339,62.00305311483522
79345.703125,-89.94392279265981,168.6360824173578,-46.54341741864503,32.24998694520095
79589.84375,-89.86631485543947,169.0823298494535,-45.81811910157646,179.3179303710859
79833.984375,-89.69034358784739,10.45607588420353,-45.41066706006562,164.1009566859744
80078.125,-89.7110310130777,36.6770325131051,-45.25414022426182,149.9223119198992
80322.265625,-89.85532608352698,55.25388448607058,-45.35778523505308,135.4230186796029
80566.40625,-89.94168892555916,78.70503141242614,-46.05230977844299,126.5286649850278
80810.546875,-90.03311943684331,94.92375991260036,-46.39601838421066,108.8510527394022
81054.6875,-90.13275965664192,113.4163569030969,-46.49941502114645,99.64059494526856
81298.828125,-90.17516232173841,115.8754685325691,-46.50244435449483,101.2341824884998
81542.96875,-90.2089618471402,94.55478369142023,-46.33647903395233,142.4590286458202
81787.109375,-90.17078724897756,69.14533987097629,-46.25950638033022,14.92073550796371
82031.25,-90.10389237617127,5.778027602492481,-46.43179170785069,29.12684868544032
82275.390625,-89.96449023859759,131.9572453251047,-46.52912672679938,46.57481352005085
82519.53125,-89.86125470026712,122.4757019951102,-46.68839661935974,99.70941973284603
82763.671875,-89.79350297929301,138.3623093119438,-46.79510848988436,34.49285281026813
83007.8125,-89.81031193346007,149.0223478418189,-46.71093487949097,63.19207626105232
83251.953125,-89.81223228730985,31.44205472651386,-46.60216993132097,76.24335528985721
83496.09375,-89.72461167827467,73.97851285211809,-46.58325021547834,95.67534568319206
83740.234375,-89.71719479737429,119.3968245486939,-46.46410446784672,120.6056368593584
83984.375,-89.65551820825092,154.4816529660198,-46.40026313092559,139.0821893827424
84228.515625,-89.62968297188731,168.7289850932726,-46.50293545575204,171.2901977669188
84472.65625,-89.65781893599676,179.5918615725851,-46.58401612454058,16.30517329671817
84716.796875,-89.69493183938111,10.31138422672617,-46.65802504258998,19.50665966323463
84960.9375,-89.7571137846212,24.64388938584543,-46.70017090482926,17.49659933142893
